title,platform,genre,publisher,vg_score,critic_score,user_score,total_shipped,aisan_sales,north_american_sales,japan_sales,european_sales,global_sales,Production Cost,release_year
Double Value   ATV Thunder Ridge Riders   Monster Trucks Mayhem,DS,Racing,Electronic Arts,8.0,8.0,6.0,102.0,3.0,0.03,1.21,4.21,5.49,6.35,2007
Wrestle Kingdom 2  Pro Wrestling Sekai Taisen,PS2,Fighting,Sony Computer Entertainment,2.0,8.0,6.0,97.0,3.0,1.77,0.02,3.71,5.52,5.95,2007
ESPN International Track & Field,PS2,Sports,Activision,7.0,5.0,2.0,88.0,3.0,0.09,3.22,0.07,3.57,1.84,2000
Screamer Rally,PC,Racing,Frontier Developments,8.0,2.0,8.0,241.0,3.94,1.73,2.45,4.6,12.72,1.68,2011
All Pro Football 2K8,PS3,Sports,Frontier Developments,4.0,7.0,4.0,46.0,3.0,0.14,3.66,1.42,5.37,4.9,2007
Car Racing Challenge,PS2,Racing,Frontier Developments,9.0,2.0,5.0,190.0,5.43,4.28,4.81,3.27,17.79,1.96,2006
Beach Soccer,PC,Sports,Electronic Arts,1.0,5.0,7.0,188.0,4.53,3.56,3.02,6.24,17.35,2.8,2003
M&Ms Kart Racing,DS,Racing,Activision,8.0,2.0,9.0,260.0,3.0,0.11,3.6,1.23,5.06,2.55,2008
Slime Rancher,PC,Simulation,Omega,6.0,7.0,1.0,1.22,6.43,3.89,3.22,4.94,18.48,5.45,2017
One Must Fall  Battlegrounds,PC,Fighting,Activision,1.0,9.0,4.0,294.0,5.6,4.45,3.52,4.43,18.0,5.74,2003
Dreamworks Madagascar Kartz,DS,Racing,Activision,9.0,9.0,4.0,237.0,3.0,0.25,3.52,0.08,4.22,0.04,2009
Back At The Barnyard  Slop Bucket Games,DS,Sports,Sony Computer Entertainment,5.0,9.0,10.0,203.0,3.0,0.12,4.47,1.49,6.21,0.01,2008
NASCAR Thunder 2003,PS,Racing,Frontier Developments,3.0,10.0,6.0,139.0,3.51,1.86,5.97,6.73,18.07,7.57,2002
Backyard NBA Basketball 2004,PC,Sports,Ubisoft,3.0,6.0,4.0,248.0,6.88,3.48,5.09,6.04,21.49,5.85,2003
Toybox Turbos,PC,Racing,Activision,10.0,10.0,2.0,171.0,5.13,1.72,4.12,3.67,14.64,2.52,2014
Greys Anatomy  The Video Game,PC,Adventure,Ubisoft,5.0,5.0,5.0,255.0,3.0,7.02,3.0,0.02,10.06,6.93,2009
Yard Sale Hidden Treasures  Sunnyville,DS,Puzzle,Ubisoft,9.0,3.0,10.0,266.0,3.0,0.1,5.51,4.93,10.65,1.44,2010
Power Spike Pro Beach Volleyball,PS,Sports,Omega,9.0,3.0,2.0,70.0,3.0,0.03,3.05,0.02,3.15,0.03,2000
Championship Manager 09,PC,Sports,Electronic Arts,7.0,5.0,5.0,270.0,5.85,2.26,1.45,6.29,15.85,2.1,2009
Oretachi Game Center Zoku  Yie Ar Kung Fu,PS2,Fighting,Frontier Developments,3.0,9.0,5.0,118.0,6.62,3.89,3.43,4.77,18.71,4.07,2005
Mermaid no Kisetsu  Curtain Call,PS,Adventure,Ubisoft,6.0,9.0,10.0,116.0,6.73,4.26,5.59,4.69,21.27,5.55,2002
International Cricket Captain 2000,PS,Sports,Electronic Arts,10.0,10.0,7.0,266.0,6.2,2.78,1.4,6.51,16.89,5.94,2000
Cogs,PC,Puzzle,Omega,6.0,7.5,7.0,0.38,2.4,4.67,1.15,6.93,15.15,4.22,2009
Diner Dash  Sizzle & Serve,DS,Puzzle,Activision,6.0,9.0,7.0,51.0,3.0,0.33,4.29,0.02,5.02,6.43,2007
Airblade,PS2,Sports,IBM,4.0,4.0,6.0,237.0,3.0,0.11,2.38,0.09,2.81,2.07,2002
NHL 17,PS4,Sports,Electronic Arts,9.0,1.0,3.0,155.0,3.0,0.32,1.64,0.11,2.59,5.57,2016
BeatMania IIDX 5th Style  New Songs Collection,PS2,Simulation,Sony Computer Entertainment,10.0,10.0,1.0,242.0,2.9,3.06,3.84,2.29,12.09,6.43,2001
Shovel Knight Showdown,PS4,Fighting,Frontier Developments,10.0,6.0,9.0,190.0,3.96,6.16,2.73,6.64,19.49,6.69,2020
Haunted Hotel  Ancient Curse,PC,Adventure,Activision,7.0,5.0,1.0,100.0,3.0,2.27,3.18,0.01,5.47,1.49,2016
Winning Post World,PS3,Sports,Amazon Game Studios,2.0,8.0,2.0,263.0,3.0,3.83,0.05,1.34,5.27,5.54,2009
Everlight of Magic & Power,PC,Adventure,Frontier Developments,5.0,9.0,6.0,26.0,1.52,3.14,2.35,6.08,13.09,2.84,2008
Delta Force  Xtreme 2,PC,Shooter,IBM,4.0,7.0,4.0,223.0,2.7,4.3,2.62,6.14,15.76,3.0,2009
LifeSigns  Surgical Unit,DS,Simulation,Ubisoft,4.0,5.0,4.0,31.0,3.0,0.01,5.72,0.01,5.75,5.77,2007
Spore Creatures,DS,Simulation,Electronic Arts,9.0,7.2,5.0,292.0,1.07,0.66,2.33,0.3,4.36,3.44,2008
Conflict  Global Terror,PC,Shooter,Frontier Developments,3.0,10.0,10.0,161.0,5.37,2.75,2.94,6.81,17.87,4.07,2005
Beijing 2008,PS3,Sports,Sony Computer Entertainment,5.0,9.0,9.0,150.0,3.0,0.14,0.01,0.54,1.55,1.37,2008
Guilty Gear Xrd  Revelator ,PC,Fighting,Amazon Game Studios,10.0,8.0,8.0,0.12,5.19,2.13,3.35,3.73,14.4,2.64,2016
Brain Challenge Deluxe,PS3,Puzzle,Ubisoft,2.0,10.0,1.0,46.0,1.81,3.04,1.73,2.37,8.95,2.36,2009
RACE  The WTCC Game,PC,Racing,Electronic Arts,9.0,7.0,3.0,167.0,4.01,2.99,1.55,2.76,11.31,3.96,2006
MotoGP 10 11,PS3,Racing,Electronic Arts,8.0,6.0,5.0,278.0,3.0,0.04,1.51,0.1,1.82,1.86,2011
AIR,PC,Adventure,Activision,9.0,1.0,8.0,252.0,5.85,2.66,2.71,5.59,16.81,1.06,2000
Myst,PSN,Adventure,IBM,10.0,6.0,1.0,33.0,1.66,4.78,5.87,1.35,13.66,4.29,2009
Uwasa no Midori Kun   Natsuiro Striker,DS,Adventure,Ubisoft,4.0,9.0,4.0,84.0,3.7,2.57,5.05,4.02,15.34,4.31,2007
MadBalls Babo Invasion,PC,Shooter,Amazon Game Studios,6.0,7.0,8.0,187.0,7.86,1.83,3.4,1.84,14.93,1.95,2009
Pro Race Driver,PS2,Racing,Frontier Developments,8.0,2.0,10.0,20.0,3.0,0.13,4.16,0.1,4.66,3.19,2002
Simple 1500 Series Vol. 72  The Beach Volley,PS,Sports,Amazon Game Studios,8.0,6.0,10.0,195.0,4.54,4.77,3.58,4.51,17.4,5.58,2001
Between,PC,Puzzle,Electronic Arts,6.0,2.0,10.0,122.0,6.49,1.37,2.3,5.94,16.1,2.63,2008
S.T.A.L.K.E.R.  Shadow of Chernobyl,PC,Shooter,Amazon Game Studios,3.0,8.0,5.0,6.0,3.0,0.01,3.7,0.04,3.81,2.36,2007
Toudou Ryuunosuke Tantei Nikki  Kohakuiro no Yuigon,DS,Adventure,Frontier Developments,1.0,7.0,9.0,265.0,5.16,1.45,4.32,5.22,16.15,4.0,2008
OutRun 2006  Coast 2 Coast,PC,Racing,Activision,4.0,6.0,5.0,90.0,7.11,6.28,2.92,6.45,22.76,2.83,2006
Oekaki Puzzle 3,PS,Puzzle,IBM,10.0,8.0,1.0,254.0,4.33,5.53,2.48,4.61,16.95,2.17,2000
NBA Live 06 (Weekly american sales),PS2,Sports,Ubisoft,3.0,10.0,9.0,205.0,1.42,1.35,3.54,0.05,6.36,4.67,2005
Jikkyou Powerful Pro Yakyuu 2001 Ketteiban,PS,Sports,Ubisoft,9.0,4.0,8.0,298.0,4.37,2.28,3.08,2.06,11.79,0.17,2001
MLB 11  The Show (PSP),PSN,Sports,Ubisoft,7.0,8.0,5.0,260.0,5.76,5.51,4.08,2.21,17.56,2.17,2011
Syberia II,PC,Adventure,Sony Computer Entertainment,6.0,7.5,10.0,27.0,3.0,1.05,4.66,0.01,5.74,1.25,2004
Monster Eggs,PS2,Puzzle,Ubisoft,9.0,1.0,9.0,153.0,5.88,1.94,1.16,6.64,15.62,3.04,2007
Pacific Fighters,PC,Simulation,Ubisoft,4.0,1.0,8.0,135.0,2.95,7.61,1.77,4.9,17.23,3.11,2004
NBA Live 2002,PS2,Sports,Electronic Arts,5.0,2.0,4.0,39.0,1.86,0.91,2.4,0.71,5.88,4.03,2001
F1 2000,PC,Racing,Amazon Game Studios,6.0,7.0,5.0,186.0,2.07,2.41,4.15,5.95,14.58,3.0,2000
OlliOlli2  Welcome to Olliwood,Linux,Sports,Frontier Developments,7.0,9.0,2.0,33.0,4.83,2.38,2.09,1.84,11.14,4.16,2015
Nancy Drew  The Haunted Carousel,PC,Adventure,Activision,6.0,1.0,10.0,291.0,3.67,1.0,5.69,3.28,13.64,2.75,2003
NBA Live 19,PS4,Sports,Electronic Arts,9.0,2.0,8.0,73.0,3.0,0.15,5.49,4.64,10.47,1.5,2018
Kurokami Otome Tai Eksusute ,PC,Adventure,Amazon Game Studios,3.0,1.0,5.0,224.0,2.16,4.42,2.85,2.74,12.17,5.4,2007
MX vs ATV Supercross Encore 2017 Track Edition,PS4,Racing,Electronic Arts,7.0,6.0,5.0,56.0,3.0,0.05,1.44,5.38,6.93,5.24,2017
S.L.A.I.  Steel Lancer Arena International,PS2,Simulation,Frontier Developments,9.0,9.0,1.0,102.0,3.0,0.01,4.45,0.01,4.5,6.62,2005
Bionicle Heroes,DS,Shooter,IBM,8.0,7.8,7.0,237.0,3.0,0.06,2.68,3.53,6.33,2.31,2006
Madden NFL 2005,PS2,Sports,Sony Computer Entertainment,1.0,9.5,2.0,33.0,4.53,4.18,0.01,0.26,8.98,2.73,2004
Peggle,PSN,Puzzle,Frontier Developments,2.0,4.0,9.0,156.0,3.42,2.54,4.32,5.2,15.48,3.14,2009
Ener G  Dance Squad,DS,Sports,Ubisoft,6.0,2.0,5.0,98.0,3.0,0.15,5.96,5.27,11.54,2.09,2008
Serious Sam HD  Gold Edition,PC,Shooter,Frontier Developments,9.0,2.0,7.0,225.0,3.0,3.46,3.17,0.02,6.67,3.23,2010
Harley Davidson Motorcycles  Race to the Rally,PS2,Racing,Activision,1.0,5.0,7.0,12.0,1.2,4.28,5.36,3.97,14.81,2.41,2006
Star Wars Battlefront (2015),PC,Shooter,Electronic Arts,7.0,7.5,7.0,22.0,3.0,0.13,3.03,0.33,3.98,1.26,2015
My Pet Chimp,DS,Simulation,Activision,9.0,6.0,7.0,207.0,3.0,0.06,5.14,4.49,9.75,5.56,2010
Namco All Stars  Pac Man and Dig Dug,PC,Puzzle,Activision,5.0,6.0,6.0,92.0,2.32,2.97,5.59,6.97,17.85,3.33,2009
Men of Valor,PC,Shooter,Activision,7.0,8.0,2.0,208.0,6.48,6.17,4.96,4.6,22.21,3.14,2004
NASCAR Thunder 2004,PC,Racing,Activision,3.0,10.0,8.0,100.0,6.6,3.4,5.72,5.4,21.12,4.41,2003
Snake Pass,PC,Puzzle,Omega,10.0,1.0,10.0,174.0,1.8,6.58,4.44,4.43,17.25,1.28,2017
Tennis,PS,Sports,Electronic Arts,2.0,6.0,8.0,269.0,4.57,1.77,4.39,6.75,17.48,0.02,2001
Eien no Etheria  The Spirit of Eternity Sword,PC,Adventure,Ubisoft,7.0,8.0,5.0,257.0,3.83,1.36,1.07,3.95,10.21,2.68,2003
Germanys Next Topmodel,PS2,Simulation,Amazon Game Studios,8.0,6.0,3.0,67.0,6.87,1.16,1.55,1.14,10.72,2.83,2009
Secret of Evangelion,PC,Adventure,Electronic Arts,4.0,4.0,8.0,115.0,2.44,1.0,3.07,3.45,9.96,7.52,2007
Buzz  Junior  Ace Racers,PS2,Racing,IBM,7.0,8.0,2.0,201.0,6.65,6.05,1.21,3.65,17.56,2.6,2008
Rocket Power  Team Rocket Rescue,PS,Sports,Omega,7.0,7.0,4.0,109.0,3.0,0.47,1.65,0.32,3.28,5.11,2001
Natsuiro  Hoshikuzu no Memory,PS2,Adventure,Sony Computer Entertainment,5.0,8.0,4.0,2.0,3.54,2.81,5.45,2.82,14.62,5.5,2004
ArmA  Queens Gambit,PC,Shooter,Ubisoft,6.0,9.0,2.0,56.0,6.63,2.15,5.54,5.64,19.96,4.67,2007
Delta Force  Land Warrior,PC,Shooter,Sony Computer Entertainment,10.0,2.0,10.0,19.0,4.83,4.32,1.59,4.9,15.64,6.52,2000
Scarface  The World is Yours,PC,Adventure,Electronic Arts,4.0,4.0,6.0,66.0,3.0,0.01,1.51,0.02,1.58,2.49,2006
Disney Princess  Royal Horse Show,PC,Simulation,Electronic Arts,10.0,7.0,2.0,189.0,5.48,2.76,3.16,4.79,16.19,3.19,2005
Rebirth,PC,Adventure,Activision,9.0,5.0,2.0,37.0,1.65,3.01,5.54,6.69,16.89,1.72,2000
From TV Animation One Piece  Grand Battle 2,PS,Fighting,IBM,3.0,3.0,6.0,202.0,3.0,1.71,0.56,4.24,7.11,3.57,2002
Magical Drop III,PS,Puzzle,Electronic Arts,9.0,2.0,3.0,170.0,1.32,7.61,2.7,2.24,13.87,0.04,2000
Cooking Academy,PC,Simulation,Omega,2.0,8.0,10.0,12.0,2.34,3.76,2.86,6.39,15.35,3.4,2008
Dragon Ball Z  Budokai Tenkaichi 2,PS2,Fighting,Amazon Game Studios,6.0,3.0,9.0,1.65,6.33,4.55,1.59,3.39,15.86,1.52,2006
Kemeko Deluxe  DS  Yome to Meka to Otoko to Onna,DS,Adventure,Frontier Developments,2.0,3.0,6.0,279.0,7.48,2.64,3.33,3.45,16.9,2.22,2009
Gun,PS2,Shooter,Activision,5.0,6.0,7.0,96.0,1.17,0.98,4.77,0.04,6.96,1.51,2005
WWE SmackDown  Shut Your Mouth,PS2,Fighting,Frontier Developments,4.0,9.0,8.0,82.0,2.66,1.32,0.04,1.29,5.31,2.68,2002
Free Running,PS2,Sports,Activision,10.0,2.0,6.0,195.0,5.97,2.31,5.97,1.76,16.01,1.77,2007
Neopets Puzzle Adventure,DS,Puzzle,Electronic Arts,10.0,9.0,1.0,226.0,3.0,0.26,3.2,3.91,7.66,4.51,2008
Frankenstein  The Dismembered Bride,PC,Adventure,Omega,3.0,7.0,10.0,102.0,1.86,3.41,5.3,3.54,14.11,6.84,2009
FIFA Soccer 08,PC,Sports,IBM,2.0,7.0,3.0,71.0,3.0,3.34,1.56,0.01,4.93,5.86,2007
Need for Speed  ProStreet,PC,Racing,Amazon Game Studios,3.0,1.0,2.0,262.0,3.0,4.72,3.87,0.04,8.67,3.0,2007
Style Lab  Jewelry Design,DS,Simulation,Ubisoft,2.0,10.0,8.0,101.0,3.0,0.3,5.56,6.98,13.17,3.38,2009
Valkyrie Fight,PC,Fighting,Sony Computer Entertainment,10.0,10.0,4.0,153.0,6.35,1.8,5.98,6.24,20.37,0.02,2001
Tennis no Oji Sama  Motto Gakuensai no Ouji Sama   More Sweet Edition,DS,Sports,Omega,7.0,6.0,6.0,254.0,3.0,4.56,0.1,4.67,9.43,4.48,2010
Escape From Monkey Island,PS2,Adventure,Omega,6.0,2.0,7.0,294.0,3.0,0.05,3.63,0.04,3.82,5.93,2001
Pro Farm 1,PC,Simulation,Activision,6.0,6.0,3.0,161.0,3.0,1.79,3.3,0.06,5.22,1.32,2011
MechWarrior 3 Gold Edition,PC,Simulation,IBM,6.0,3.0,1.0,136.0,7.24,1.46,1.5,1.8,12.0,1.76,2002
Stuntman Ignition,PSN,Racing,Frontier Developments,6.0,6.0,7.0,19.0,1.42,7.46,2.85,4.0,15.73,3.0,2013
Ever17 〜the out of infinity〜,PS2,Adventure,Ubisoft,8.0,8.0,7.0,250.0,3.36,2.01,1.07,1.2,7.64,3.43,2002
Fast Food Tycoon 2,PC,Simulation,Activision,5.0,8.0,3.0,156.0,1.3,4.58,1.84,3.25,10.97,4.44,2001
Super Destronaut DX,PC,Shooter,IBM,10.0,5.0,7.0,6.0,6.58,3.61,4.0,1.74,15.93,2.59,2018
ESPN NHL 2K5,PS2,Sports,Ubisoft,1.0,8.0,4.0,260.0,3.0,0.43,1.6,0.33,3.24,3.49,2004
Kamipani ,PC,Adventure,Electronic Arts,3.0,9.0,1.0,93.0,6.97,1.83,5.36,5.4,19.56,1.56,2008
Unmechanical,PS4,Puzzle,Electronic Arts,8.0,5.0,10.0,90.0,5.57,2.11,3.78,4.0,15.46,2.17,2015
Arcade Hits  Outlaws of the Lost Dynasty,PSN,Fighting,Sony Computer Entertainment,6.0,9.0,9.0,71.0,5.69,6.68,3.45,6.32,22.14,4.47,2010
Simple 2000 Series Vol. 62  The Super Puzzle Bobble DX,PS2,Puzzle,Activision,7.0,5.0,4.0,43.0,6.49,1.08,5.13,2.84,15.54,2.89,2004
The Wonderful End of the World,PC,Puzzle,Frontier Developments,9.0,5.0,5.0,52.0,7.12,2.37,3.71,4.72,17.92,1.05,2008
Ninja Assault,PS2,Shooter,Frontier Developments,10.0,3.0,2.0,117.0,3.0,0.05,4.07,0.04,4.27,1.36,2002
Ducati World Racing Challenge,PC,Racing,Ubisoft,6.0,9.0,4.0,13.0,1.93,2.85,3.61,6.02,14.41,4.07,2001
Colin McRae Rally 2005,PSN,Racing,IBM,8.0,8.0,4.0,234.0,5.48,1.25,2.11,2.56,11.4,2.96,2009
Shinseiki Evangelion  Koutetsu no Girlfriend 2nd,PS2,Adventure,Electronic Arts,10.0,8.0,9.0,58.0,6.18,4.44,3.72,2.66,17.0,3.34,2005
Jewel Quest  Expeditions,DS,Puzzle,Activision,1.0,8.0,2.0,202.0,3.0,0.03,2.89,0.17,3.31,1.05,2007
Simple 1500 Series Vol. 78  The Zero Yon,PS,Racing,Activision,5.0,1.0,8.0,106.0,6.37,1.36,5.74,6.38,19.85,3.55,2001
Disneys Chicken Little  Ace In Action,DS,Shooter,Sony Computer Entertainment,10.0,6.0,8.0,132.0,3.0,0.06,1.23,2.27,3.62,6.74,2006
Gungrave  Overdose,PS2,Shooter,Omega,5.0,4.0,10.0,247.0,3.0,0.07,2.03,0.05,2.29,3.03,2004
Nanostray 2,DS,Shooter,Sony Computer Entertainment,3.0,4.0,4.0,199.0,3.0,0.03,1.03,0.01,1.12,1.65,2008
In Cold Blood,PC,Adventure,Amazon Game Studios,1.0,8.0,8.0,97.0,4.09,2.52,2.06,4.16,12.83,5.67,2001
Tetris Effect,PS4,Puzzle,Sony Computer Entertainment,7.0,6.0,1.0,62.0,3.0,0.19,0.01,0.01,0.46,2.94,2018
Burnout Paradise  The Ultimate Box,PC,Racing,Activision,7.0,1.0,5.0,2.0,3.0,4.63,1.32,0.09,6.13,1.95,2009
ESPN NBA 2Night 2002,PS2,Sports,IBM,6.0,10.0,9.0,294.0,3.0,0.02,3.95,0.01,4.01,5.76,2002
Real Bout Garou Densetsu Special  Dominated Mind,PSN,Fighting,Sony Computer Entertainment,4.0,6.0,4.0,29.0,7.12,5.9,1.21,2.76,16.99,3.79,2007
Simple DS Series Vol. 27  The Misshitsukara no Dasshutsu  The Suiri Bangai hen,DS,Adventure,Sony Computer Entertainment,10.0,8.0,8.0,91.0,1.21,1.39,2.26,1.08,5.94,0.01,2007
Medal of Honor  Frontline,PS2,Shooter,Electronic Arts,6.0,9.0,10.0,211.0,6.83,2.93,0.17,2.75,12.68,5.12,2002
Madden NFL 06,PS2,Sports,Activision,9.0,9.1,3.0,247.0,4.91,3.98,0.01,0.26,9.16,2.89,2005
Backyard NFL Football 2004,PC,Sports,Sony Computer Entertainment,8.0,5.0,9.0,285.0,4.36,4.34,2.47,5.96,17.13,1.19,2003
Contender 2,PS,Fighting,Activision,3.0,2.0,4.0,77.0,3.0,0.31,4.29,0.21,5.36,1.74,2000
James Bond 007  Agent Under Fire,PS2,Shooter,Electronic Arts,7.0,4.0,7.0,201.0,3.53,1.9,0.1,1.13,6.66,1.54,2001
Heavy Weapon  Atomic Tank,PSN,Shooter,Amazon Game Studios,7.0,4.0,10.0,13.0,2.79,2.84,4.89,4.55,15.07,6.0,2009
Power Volleyball,PS2,Sports,Activision,10.0,10.0,3.0,176.0,7.73,2.81,3.23,3.75,17.52,4.59,2007
Need for Speed  Porsche 2000   Moto Racer 2,PS,Racing,Ubisoft,1.0,3.0,8.0,144.0,5.82,4.01,5.39,6.35,21.57,2.66,2002
Dragon Ball Z  Sagas,PS2,Fighting,Activision,2.0,6.0,8.0,70.0,3.0,0.38,1.75,0.01,2.6,3.49,2005
The Council,PC,Adventure,Amazon Game Studios,6.0,4.0,7.0,216.0,1.77,1.23,2.03,3.25,8.28,1.05,2018
Kurohyou  Ryu ga Gotoku Shinshou,PSN,Adventure,Ubisoft,8.0,8.0,3.0,35.0,7.42,2.21,3.08,3.86,16.57,2.94,2010
Counter Strike 1  Anthology,PC,Shooter,Electronic Arts,10.0,5.0,5.0,294.0,4.06,1.64,2.9,3.73,12.33,5.76,2005
Castle Fantasia  Erenshia Senki Renewal,PC,Adventure,Sony Computer Entertainment,3.0,6.0,10.0,229.0,2.01,7.43,5.0,1.95,16.39,3.78,2003
Downhill Domination,PS2,Racing,Amazon Game Studios,3.0,7.0,6.0,216.0,3.0,0.23,3.58,0.18,4.46,1.95,2003
Battlefield 2  Euro Force,PC,Shooter,Electronic Arts,3.0,9.0,5.0,0.2,1.61,2.29,3.22,1.64,8.76,4.58,2006
The Talos Principle,PS4,Puzzle,Sony Computer Entertainment,6.0,4.0,10.0,62.0,3.0,3.51,3.88,0.04,7.47,3.87,2015
Unreal Tournament 2004  Editors Choice Edition,PC,Shooter,Amazon Game Studios,7.0,2.0,6.0,276.0,2.57,2.24,2.06,1.65,8.52,5.84,2004
James Bond 007  Nightfire,PS2,Shooter,Electronic Arts,4.0,8.0,6.0,190.0,3.33,1.45,0.12,1.29,6.19,1.15,2002
M&Ms Adventure,PS2,Adventure,Sony Computer Entertainment,1.0,10.0,2.0,9.0,4.63,6.05,4.53,3.14,18.35,1.26,2009
Trainz Railroad Simulator 2006,PC,Simulation,Ubisoft,8.0,1.0,5.0,245.0,5.74,4.99,1.28,3.95,15.96,6.51,2006
Alex Fergusons Player Manager 2003,PC,Sports,Ubisoft,5.0,1.0,7.0,106.0,4.17,3.1,1.06,5.63,13.96,0.02,2003
Urusei Yatsura  Endless Summer,DS,Adventure,Ubisoft,5.0,10.0,5.0,226.0,3.02,4.27,4.99,5.46,17.74,4.25,2005
Star Wars Jedi  Fallen Order,PS4,Board Game,Sony Computer Entertainment,6.0,8.0,3.0,66.0,1.65,1.84,3.37,6.39,13.25,3.8,2019
Taxi 3,PC,Racing,Ubisoft,10.0,3.0,2.0,65.0,7.44,6.65,5.97,6.49,26.55,1.55,2003
Petz  Horsez 2,PC,Simulation,Ubisoft,2.0,4.0,6.0,254.0,3.14,4.06,5.91,3.7,16.81,2.91,2007
GTR  FIA GT Racing Game,PC,Racing,Amazon Game Studios,10.0,1.0,10.0,88.0,3.0,3.1,1.95,6.43,11.49,5.87,2005
N.E.R.O.  Nothing Ever Remains Obscure,PS4,Adventure,Amazon Game Studios,8.0,3.0,7.0,100.0,2.64,6.76,1.72,5.54,16.66,6.61,2018
Bass Strike,PS2,Sports,Amazon Game Studios,5.0,4.0,8.0,21.0,3.0,0.14,2.03,0.11,2.56,2.49,2001
Hot Wheels Velocity X,PS2,Racing,Frontier Developments,7.0,7.0,6.0,64.0,3.0,0.23,2.1,0.18,2.98,5.8,2002
Chainz 2  Relinked,PC,Puzzle,Electronic Arts,3.0,1.0,5.0,176.0,3.77,2.54,4.83,3.48,14.62,2.06,2007
Half Life  Blue Shift,PC,Shooter,Sony Computer Entertainment,7.0,6.7,2.0,0.8,7.87,1.22,5.11,2.2,16.4,2.4,2001
Medal of Honor 10th Anniversary,PC,Shooter,Electronic Arts,8.0,5.0,6.0,167.0,6.58,2.7,4.03,5.87,19.18,2.98,2008
13 Sentinels  Aegis Rim,PS4,Adventure,Ubisoft,7.0,5.0,10.0,0.13,7.87,2.97,2.52,6.78,20.14,1.74,2020
DrumMania,PS2,Simulation,Activision,8.0,9.0,1.0,196.0,3.0,1.82,0.15,5.71,7.83,0.01,2000
Biathlon 2008,PS2,Sports,Electronic Arts,10.0,4.0,5.0,114.0,7.51,3.79,2.12,5.64,19.06,3.3,2008
Discworld Noir,PS,Adventure,IBM,7.0,1.0,7.0,210.0,5.04,1.71,5.03,4.01,15.79,4.82,2000
Simple DS Series Vol. 15  The Kanshikikan 2   Aratanaru 8 tsu no Jiken wo Touch seyo,DS,Adventure,Activision,2.0,9.0,7.0,122.0,3.0,3.55,0.04,1.5,5.13,4.8,2007
GT R 400,PS2,Racing,Frontier Developments,6.0,7.0,4.0,252.0,4.15,3.78,4.27,5.9,18.1,5.23,2004
Nanny Mania,PC,Simulation,Electronic Arts,7.0,4.0,8.0,19.0,4.62,1.88,5.77,5.75,18.02,4.34,2007
Bomberman Jetters,PS2,Puzzle,Ubisoft,3.0,6.0,10.0,2.0,7.85,3.24,2.47,1.67,15.23,3.36,2002
Ford Racing Off Road,PC,Racing,Electronic Arts,8.0,7.0,1.0,70.0,6.67,2.11,1.43,6.5,16.71,4.26,2008
Illust Logic DS   Colorful Logic,DS,Puzzle,Activision,9.0,6.0,3.0,211.0,7.03,3.3,5.7,2.85,18.88,1.82,2007
The Golden Compass,PC,Adventure,Ubisoft,1.0,1.0,10.0,57.0,1.26,2.92,2.61,5.05,11.84,4.83,2007
PlanetSide  Aftershock,PC,Shooter,Amazon Game Studios,9.0,4.0,1.0,237.0,1.6,7.05,5.57,4.64,18.86,1.17,2004
No.1 Muscle Ranking   Kinniku Banzuke Vol.3  Saikyou no Challenger Tanjyou ,PS,Sports,Ubisoft,6.0,3.0,1.0,37.0,6.65,3.48,1.08,6.73,17.94,1.63,2000
Don Doko Don  Manatsu Noko Fundo,PC,Adventure,Activision,5.0,4.0,10.0,288.0,7.35,4.69,4.21,4.96,21.21,3.45,2004
Lantern Forge,PC,Adventure,Sony Computer Entertainment,10.0,2.0,2.0,61.0,7.18,2.49,2.06,3.89,15.62,2.49,2014
Charlie and the Chocolate Factory,PS2,Adventure,Amazon Game Studios,10.0,10.0,2.0,118.0,3.0,0.17,2.73,0.13,3.38,1.02,2005
Aquanauts Holiday  Kakusareta Kiroku,PS3,Adventure,Ubisoft,3.0,9.0,7.0,83.0,3.0,4.25,0.04,2.83,7.16,3.27,2008
PlanetSide 2,PS4,Shooter,Frontier Developments,9.0,10.0,6.0,89.0,7.0,1.07,2.82,1.7,12.59,0.04,2015
Kamaitachi  Hiiro no Sakeme,PC,Adventure,IBM,3.0,3.0,4.0,38.0,3.71,2.56,4.38,2.71,13.36,3.97,2001
Ochaken no Heya DS,DS,Simulation,Amazon Game Studios,9.0,9.0,6.0,134.0,3.0,4.54,0.12,3.85,8.63,5.6,2006
Moss,PS4,Adventure,IBM,8.0,9.0,7.0,161.0,6.82,3.2,5.77,1.11,16.9,1.48,2018
Hoshizora Planet  Yume Hako,PC,Adventure,Frontier Developments,10.0,10.0,8.0,206.0,7.44,2.23,4.99,6.61,21.27,2.35,2003
Phantom  Phantom of Inferno,PC,Adventure,Activision,9.0,3.0,3.0,151.0,1.49,4.88,2.96,6.26,15.59,4.05,2000
Simple Characters 2000 Series Vol. 14  Nantettantei Idol  The Jigsaw Puzzle,PS,Puzzle,Sony Computer Entertainment,2.0,9.0,8.0,209.0,7.36,4.56,3.23,1.16,16.31,3.47,2002
Risk of Rain 2,PS4,Shooter,Frontier Developments,9.0,2.0,10.0,174.0,4.0,2.51,4.39,2.08,12.98,5.12,2020
Simon the Sorcerer 3D,PC,Adventure,Electronic Arts,8.0,4.0,2.0,207.0,3.76,2.57,3.39,2.87,12.59,1.66,2002
