title,platform,genre,publisher,vg_score,critic_score,user_score,total_shipped,aisan_sales,north_american_sales,japan_sales,european_sales,Production Cost,release_year
Gravel,PS4,Racing,IBM,6.0,10.0,10.0,210.0,3.0,0.06,5.8,2.62,3.81,2018.0
Sam & Max  The Devils Playhouse   Episode 1  The Penal Zone,PSN,Adventure,Sony Computer Entertainment,8.0,5.0,8.0,112.0,4.28,6.3,1.0,6.91,3.8,2010.0
F.E.A.R. 3,PC,Shooter,Electronic Arts,9.0,7.5,6.0,1.1,7.69,5.87,1.13,3.6,4.81,2011.0
Sprung   A Game Where Everyone Scores,DS,Adventure,Activision,6.0,10.0,9.0,27.0,3.0,0.06,1.03,4.17,2.54,2004.0
Nanny Mania,PC,Simulation,Electronic Arts,7.0,4.0,8.0,19.0,4.62,1.88,5.77,5.75,4.34,2007.0
Jello,PS2,Puzzle,Activision,10.0,1.0,6.0,150.0,7.7,1.22,5.96,3.8,4.99,2006.0
UEFA Euro 2016,PS3,Sports,Ubisoft,6.0,9.0,7.0,53.0,3.0,2.78,0.05,0.05,5.93,2016.0
Virtual Pool 3,PC,Sports,Electronic Arts,4.0,4.0,7.0,107.0,3.3,3.72,5.79,1.97,4.12,2000.0
The Hong Kong Massacre,PC,Shooter,Electronic Arts,7.0,3.0,10.0,218.0,3.78,5.01,1.9,2.41,4.62,2013.0
Moving Out,PS4,Simulation,Amazon Game Studios,7.0,10.0,2.0,3.0,8.0,4.83,1.71,3.1,2.37,2019.0
Shaman King  Funbari Spirits,PS2,Fighting,Electronic Arts,10.0,4.0,2.0,118.0,1.67,1.95,1.92,4.09,3.03,2004.0
Crysis 2  Decimation Pack,PC,Shooter,Electronic Arts,9.0,2.0,7.0,153.0,2.86,1.48,2.07,6.34,4.72,2011.0
Blazing Beaks,PS4,Board Game,Activision,7.0,10.0,5.0,294.0,1.81,4.75,5.81,3.82,5.38,2019.0
The King of Fighters 2002  Unlimited Match,PS2,Fighting,IBM,3.0,1.0,6.0,29.0,3.0,3.52,0.04,6.72,5.02,2009.0
summer   ,PS2,Adventure,Activision,4.0,5.0,2.0,191.0,5.24,1.46,5.25,4.86,3.86,2006.0
Toy Home,PSN,Racing,Ubisoft,3.0,9.0,3.0,72.0,7.5,2.97,5.21,4.76,4.79,2007.0
NASCAR Thunder 2004,PC,Racing,Activision,3.0,10.0,8.0,100.0,6.6,3.4,5.72,5.4,4.41,2003.0
Control,PS4,Adventure,Sony Computer Entertainment,8.0,9.0,7.0,174.0,3.92,1.52,5.79,1.27,5.84,2019.0
Angry Birds  Rio,PC,Puzzle,Omega,10.0,4.0,4.0,135.0,3.0,1.83,4.11,0.07,2.95,2011.0
Womens Murder Club  A Darker Shade of Grey,PC,Adventure,Electronic Arts,2.0,4.0,1.0,97.0,3.1,2.91,2.8,1.17,5.37,2009.0
The Sinking City,PS4,Board Game,IBM,9.0,8.0,5.0,63.0,6.17,1.82,4.19,4.0,1.2,2019.0
Plus Plum 2 Again,PS2,Puzzle,Amazon Game Studios,1.0,3.0,2.0,204.0,1.1,2.16,4.75,4.29,3.33,2006.0
The Book of Unwritten Tales 2,PS4,Adventure,Amazon Game Studios,9.0,5.0,7.0,43.0,3.0,1.06,4.23,0.06,4.05,2015.0
The Grinch,PC,Adventure,Omega,1.0,10.0,9.0,267.0,2.94,4.92,1.83,2.1,1.69,2000.0
Where in the World is Carmen Sandiego? Mystery at the End of the World,DS,Adventure,Sony Computer Entertainment,4.0,1.0,4.0,70.0,6.84,3.14,1.84,4.26,5.42,2009.0
Kings Quest Collection,PC,Adventure,Ubisoft,9.0,4.0,4.0,66.0,4.28,6.93,1.25,3.22,3.27,2006.0
Fushigi Yuugi  Suzaku Ibun,PS2,Adventure,Omega,5.0,9.0,9.0,51.0,3.0,1.09,0.01,4.25,5.06,2008.0
Evidence  The Last Ritual,PC,Adventure,Omega,3.0,7.0,7.0,147.0,3.28,3.78,3.46,2.21,3.14,2006.0
Buzz  Junior  Ace Racers,PS2,Racing,IBM,7.0,8.0,2.0,201.0,6.65,6.05,1.21,3.65,2.6,2008.0
Littlewitch Romanesque  Editio Regia,PC,Simulation,IBM,8.0,9.0,6.0,82.0,1.13,1.39,1.08,4.13,3.71,2015.0
Umihara Kawase Shun  Second Edition,PS,Puzzle,Omega,2.0,10.0,1.0,166.0,3.81,1.49,4.91,1.88,4.31,2000.0
Messiah (Japan),PC,Adventure,Electronic Arts,10.0,10.0,2.0,275.0,7.67,2.71,6.0,4.07,3.85,2006.0
Starsky & Hutch,PS2,Racing,Omega,7.0,6.0,4.0,45.0,3.0,0.45,4.07,0.35,4.1,2003.0
The Dukes of Hazzard  Racing for Home,PC,Racing,Frontier Developments,2.0,3.0,4.0,97.0,5.97,7.59,4.17,6.21,0.02,2000.0
Indigo Prophecy,PC,Adventure,Electronic Arts,2.0,4.0,6.0,58.0,3.0,3.28,5.11,0.02,6.06,2005.0
Archer Maclean Presents  Pool Paradise,PC,Sports,Amazon Game Studios,5.0,3.0,6.0,257.0,6.71,2.42,4.4,6.24,6.53,2004.0
Luxor Adventures,PC,Puzzle,Sony Computer Entertainment,7.0,8.0,9.0,191.0,4.59,4.68,3.72,4.62,1.94,2009.0
MySims Party,DS,Simulation,Electronic Arts,2.0,6.0,4.0,139.0,3.0,0.15,5.89,0.12,1.28,2009.0
Will O Wisp,PS2,Adventure,Sony Computer Entertainment,3.0,10.0,10.0,222.0,5.45,4.4,2.18,6.73,3.83,2007.0
K 1 World GP  Zettai Ouja Ikusei Keikaku,DS,Fighting,Electronic Arts,8.0,7.0,4.0,24.0,5.1,4.99,4.4,4.09,5.05,2007.0
McGrath Vs. Pastrana Freestyle Motocross,PS,Racing,Ubisoft,7.0,4.0,6.0,154.0,3.0,0.14,2.22,0.1,3.79,2000.0
Derby Tsuku 5  Derby Uma o Tsukurou ,PS2,Sports,Ubisoft,4.0,8.0,5.0,93.0,3.0,5.09,0.04,1.03,2.27,2006.0
Fantasy Aquarium by DS,DS,Simulation,Frontier Developments,6.0,5.0,1.0,235.0,3.0,0.07,1.96,3.49,5.4,2008.0
Combat Wings  Battle of Britain,PC,Simulation,Electronic Arts,2.0,6.0,3.0,222.0,6.67,1.46,3.13,4.16,2.6,2008.0
Charge  Tank Squad ,PSN,Shooter,IBM,8.0,6.0,6.0,296.0,3.18,2.66,3.48,5.75,5.06,2010.0
Mirai Nostalgia,PC,Adventure,IBM,7.0,1.0,3.0,259.0,2.96,1.24,2.33,4.05,2.82,2011.0
Sakai Burai Kaiji  Death or Survival,DS,Adventure,Electronic Arts,6.0,5.0,7.0,235.0,6.58,4.34,5.85,3.05,3.99,2008.0
Blazing Angels 2  Secret Missions of WWII,PC,Simulation,Ubisoft,5.0,1.0,1.0,40.0,4.66,1.81,5.29,2.9,4.07,2007.0
The Godfather II,PC,Adventure,IBM,5.0,5.0,7.0,125.0,7.84,2.19,3.36,2.69,4.17,2009.0
FIFA Soccer 2003,PS2,Sports,Sony Computer Entertainment,1.0,2.0,2.0,52.0,3.4,0.46,0.05,2.28,2.61,2002.0
Shadow of Destiny,PS2,Adventure,IBM,8.0,8.0,4.0,227.0,3.0,0.09,0.03,0.07,2.01,2001.0
Alpha Mission II (PSP),PSN,Shooter,Sony Computer Entertainment,10.0,10.0,1.0,133.0,2.83,6.53,2.14,6.55,2.86,2011.0
XS Junior League Dodgeball,PS,Sports,Electronic Arts,4.0,5.0,6.0,129.0,1.52,2.13,5.6,1.4,3.48,2003.0
Amazing Adventures Around The World,PC,Puzzle,Sony Computer Entertainment,5.0,5.0,1.0,110.0,6.52,4.69,4.61,1.38,1.69,2008.0
Dirt Track Devils,PS2,Racing,Ubisoft,2.0,7.0,7.0,243.0,1.78,4.67,3.53,5.87,2.71,2003.0
Next Generation Tennis,PS2,Sports,Ubisoft,10.0,1.0,3.0,189.0,1.04,5.83,4.76,2.39,5.35,2002.0
Winning Eleven  Pro Evolution Soccer 2007,PS2,Sports,Ubisoft,1.0,8.8,7.0,227.0,4.39,0.1,1.05,2.39,4.26,2007.0
Katakamuna  Ushinawareta Ingaritsu,PS2,Adventure,Ubisoft,1.0,3.0,1.0,236.0,3.28,3.45,2.95,5.05,0.02,2004.0
Broken Sword 5  The Serpents Curse,PS4,Adventure,Electronic Arts,10.0,2.0,6.0,176.0,3.0,5.84,1.39,0.06,1.17,2019.0
Winning Post World,PC,Sports,Activision,9.0,2.0,4.0,241.0,7.78,3.17,1.89,3.6,2.68,2009.0
Killzone 2  Steel & Titanium Pack,PSN,Shooter,Amazon Game Studios,8.0,7.0,1.0,235.0,7.38,2.46,3.44,2.16,1.71,2009.0
Memories Off 2nd,PS,Adventure,Ubisoft,10.0,10.0,5.0,55.0,4.78,1.0,5.39,2.49,1.78,2001.0
One Two Boat Racing,PSN,Racing,Activision,10.0,6.0,4.0,128.0,1.48,2.05,1.01,3.99,3.0,2010.0
Heckabomb,PC,Shooter,Ubisoft,10.0,2.0,4.0,0.14,5.26,2.86,2.96,1.22,3.94,2015.0
Last Half of Darkness  Shadows of the Servants,PC,Adventure,Omega,1.0,6.0,2.0,113.0,1.52,5.89,3.86,4.21,2.06,2005.0
Fosters Home for Imaginary Friends  Imagination Invaders,DS,Adventure,Electronic Arts,1.0,9.0,2.0,168.0,3.0,0.06,5.24,4.03,5.85,2007.0
The Clique  Diss and Make Up,DS,Adventure,Activision,8.0,1.0,9.0,114.0,3.0,0.11,5.34,1.62,5.13,2009.0
ODS Robot Challenge,PC,Puzzle,Activision,1.0,8.0,10.0,149.0,6.13,6.12,4.68,1.86,2.85,2002.0
LEGO Island 2  The Bricksters Revenge,PC,Adventure,IBM,9.0,7.0,2.0,150.0,1.93,3.78,2.55,3.43,2.69,2001.0
LEGO Indiana Jones  The Original Adventures,PS2,Adventure,Electronic Arts,8.0,5.0,7.0,218.0,1.37,0.6,4.35,0.01,3.44,2008.0
Choujikuu Yousai Macross,PS2,Shooter,IBM,3.0,10.0,1.0,83.0,5.25,1.77,3.21,4.38,6.0,2003.0
Routes,PC,Adventure,Ubisoft,2.0,9.0,3.0,105.0,5.03,4.75,1.03,3.32,5.66,2003.0
Mahou Sensei Negima  Kagai Jugyou ~Otome no Dokidoki Beachside~,PS2,Adventure,IBM,1.0,3.0,4.0,237.0,3.0,1.09,0.03,3.12,1.37,2006.0
No One Lives Forever 2  A Spy in H.A.R.M.s Way,PC,Shooter,Omega,7.0,8.8,5.0,139.0,5.04,4.56,1.72,3.42,3.31,2002.0
Angelique Trois  Aizouhen,PS2,Adventure,Electronic Arts,8.0,1.0,5.0,274.0,6.64,4.78,5.36,4.05,1.11,2001.0
Memorrha,PS4,Puzzle,Omega,8.0,9.0,7.0,114.0,6.9,1.24,5.55,6.91,5.98,2019.0
Alliance of Valiant Arms,PC,Shooter,IBM,10.0,1.0,4.0,113.0,2.46,1.16,5.99,2.97,3.44,2009.0
Favorite Dear  Enkan no Monogatari,PS,Adventure,Electronic Arts,9.0,10.0,5.0,227.0,2.34,1.47,3.33,1.42,1.85,2001.0
Murder  She Wrote,PC,Adventure,Activision,8.0,3.0,2.0,65.0,3.0,4.28,1.62,0.04,2.75,2009.0
Aa ojousama ,PC,Adventure,Electronic Arts,7.0,8.0,3.0,281.0,5.74,2.2,1.12,2.22,1.07,2007.0
Vertigo,PC,Racing,Electronic Arts,5.0,10.0,9.0,187.0,6.54,4.06,5.2,6.42,6.11,2009.0
Pinocchio,PS2,Adventure,Amazon Game Studios,3.0,3.0,7.0,143.0,3.42,3.39,5.28,2.66,1.74,2006.0
Bouhatei no Tsuriken,PS,Sports,Sony Computer Entertainment,1.0,10.0,6.0,252.0,7.75,2.72,2.57,5.3,4.71,2000.0
Her Story,PC,Adventure,Ubisoft,9.0,8.7,6.0,0.31,2.1,4.84,5.67,3.17,1.48,2015.0
Simple 1500 Series Vol. 99  The Kendo,PS,Fighting,Sony Computer Entertainment,1.0,9.0,3.0,225.0,3.84,2.86,5.21,5.85,2.1,2002.0
Steve Davis Snooker,PC,Sports,Amazon Game Studios,9.0,9.0,2.0,110.0,4.41,6.44,1.54,2.29,4.09,2016.0
Monster Jam  Path of Destruction,PS3,Racing,Activision,8.0,8.0,5.0,39.0,3.0,0.21,4.08,0.02,1.97,2010.0
Call of Duty  Modern Warfare  Mobilized,DS,Shooter,Activision,8.0,7.6,7.0,113.0,3.0,0.36,2.61,0.02,0.02,2009.0
LEGO Harry Potter  Years 1 4,PS3,Adventure,Activision,10.0,7.9,10.0,81.0,1.37,0.55,2.22,0.61,3.22,2010.0
Jewel Master  Cradle Of Rome 2,DS,Puzzle,Activision,6.0,2.0,5.0,165.0,3.0,4.99,3.08,0.02,5.76,2011.0
Rocky,PS2,Fighting,Ubisoft,5.0,2.0,6.0,7.0,3.0,0.42,2.34,0.33,4.09,2002.0
Jigoku Shoujo Akekazura,DS,Adventure,Ubisoft,5.0,2.0,10.0,194.0,7.38,1.42,3.11,6.83,1.39,2007.0
Pastel Chime Continue,PC,Adventure,Sony Computer Entertainment,4.0,3.0,1.0,278.0,4.04,3.91,1.84,1.94,1.95,2005.0
Jikkyou Powerful Pro Baseball Success Special,PS3,Sports,IBM,9.0,3.0,3.0,42.0,6.65,3.95,3.65,6.68,5.05,2016.0
Bloons,PSN,Puzzle,Sony Computer Entertainment,8.0,2.0,10.0,10.0,7.74,2.29,5.84,5.0,4.69,2009.0
FIFA Soccer 08,PS2,Sports,Amazon Game Studios,1.0,1.0,9.0,267.0,3.14,0.68,4.99,3.05,5.97,2007.0
Tokimeki Memorial  Forever with You,PSN,Simulation,Activision,7.0,3.0,10.0,72.0,4.8,2.85,4.03,3.59,3.99,2009.0
Fitness Dash,PC,Puzzle,Activision,3.0,5.0,3.0,249.0,3.36,2.93,4.45,1.2,3.7,2008.0
Aura  Fate of the Ages,PC,Adventure,Ubisoft,9.0,7.0,9.0,297.0,1.48,6.44,3.89,5.45,2.36,2004.0
Silky & Milky,PC,Adventure,Frontier Developments,8.0,10.0,10.0,147.0,3.25,4.88,1.86,5.05,1.09,2001.0
MLB 09  The Show,PS3,Sports,Amazon Game Studios,8.5,8.9,8.0,185.0,3.0,0.66,4.31,3.04,7.72,2009.0
Killzone  Liberation,PSN,Shooter,Electronic Arts,9.0,7.8,8.0,269.0,5.32,7.73,2.94,3.51,2.31,2009.0
Monster Mayhem  Build and Battle,DS,Simulation,Omega,7.0,4.0,2.0,288.0,3.0,0.02,1.25,2.16,0.01,2009.0
Space Invaders Anniversary,PS2,Shooter,Electronic Arts,9.0,5.0,9.0,261.0,6.68,3.58,5.49,6.1,5.59,2004.0
Sentimental Graffiti,PS,Adventure,Sony Computer Entertainment,2.0,6.0,9.0,257.0,7.94,3.73,2.89,4.83,4.2,2001.0
Harry Potter and the Order of the Phoenix,PC,Adventure,Activision,7.0,5.0,6.0,127.0,3.0,2.34,2.43,0.03,4.42,2007.0
Memories Off Duet  1st & 2nd Stories,PS2,Adventure,Activision,7.0,9.0,5.0,117.0,7.89,4.17,3.12,3.22,4.39,2003.0
Salt Lake 2002,PS2,Sports,Activision,9.0,10.0,8.0,51.0,3.0,0.07,1.32,0.05,2.43,2002.0
Psychic Force Complete,PS2,Fighting,Ubisoft,8.0,4.0,1.0,267.0,7.78,7.48,1.87,1.91,4.6,2005.0
Initial D  Special Stage,PS2,Racing,Electronic Arts,3.0,2.0,3.0,140.0,3.0,1.11,0.27,3.9,1.7,2003.0
Plantera,PC,Simulation,Omega,7.0,8.0,9.0,0.17,5.77,5.62,5.21,6.67,4.49,2015.0
Winning Post World,PS3,Sports,Amazon Game Studios,2.0,8.0,2.0,263.0,3.0,3.83,0.05,1.34,5.54,2009.0
Tiger Woods PGA Tour 2004,PS2,Sports,Activision,7.0,3.0,5.0,139.0,1.63,1.18,5.46,0.34,2.86,2003.0
Rogue Trooper Redux,PS4,Shooter,IBM,10.0,3.0,8.0,73.0,3.0,0.01,4.43,2.69,2.63,2017.0
Derby Owners Club Online,PC,Sports,Frontier Developments,4.0,1.0,7.0,264.0,2.37,4.11,2.6,6.98,1.6,2004.0
DT Racer,PS2,Racing,Omega,7.0,2.0,4.0,117.0,3.0,0.06,5.97,0.05,1.74,2005.0
Feeding Frenzy 2  Shipwreck Showdown,PC,Puzzle,Omega,1.0,9.0,3.0,156.0,3.97,4.14,2.32,5.56,2.35,2006.0
Need for Speed  Most Wanted (2012),PC,Racing,Frontier Developments,6.0,10.0,9.0,215.0,3.0,4.83,1.07,0.06,3.57,2012.0
Dance Dance Revolution Oha Star,PS,Simulation,Electronic Arts,4.0,4.0,4.0,222.0,5.52,2.92,3.24,4.31,0.02,2000.0
Tetris Ultimate,PC,Puzzle,Ubisoft,6.0,8.0,5.0,65.0,7.16,5.81,4.45,1.93,6.37,2015.0
Vasara Collection,PS4,Shooter,Electronic Arts,7.0,2.0,3.0,214.0,3.75,1.12,3.17,1.44,6.8,2019.0
The Sims 2  University,PC,Simulation,Electronic Arts,5.0,9.0,2.0,109.0,3.0,0.01,3.68,0.04,3.85,2005.0
Toy Shop,DS,Simulation,Sony Computer Entertainment,4.0,6.0,7.0,256.0,3.0,0.03,1.82,2.86,1.98,2008.0
Call of Duty  Black Ops   Annihilation,PC,Shooter,Activision,7.0,7.0,4.0,240.0,4.57,4.74,4.76,6.21,2.84,2011.0
Imagine  Family Doctor,DS,Simulation,Ubisoft,8.0,2.0,5.0,278.0,3.0,0.27,5.07,0.01,3.9,2009.0
NHL 2005,PS2,Sports,Frontier Developments,6.0,9.0,4.0,201.0,3.0,0.22,3.44,0.17,5.42,2004.0
Planetarian  Chiisana Hoshi no Yume,PS2,Adventure,Frontier Developments,5.0,6.0,9.0,130.0,3.28,4.16,1.02,3.41,5.77,2006.0
BioShock  The Collection,PC,Shooter,Frontier Developments,10.0,3.0,10.0,239.0,2.13,2.98,4.17,1.12,5.69,2016.0
Matchstick,DS,Puzzle,Activision,7.0,10.0,2.0,287.0,3.0,4.69,1.35,2.18,4.68,2008.0
IL 2 Sturmovik  Birds of Prey,PSN,Simulation,Electronic Arts,1.0,7.0,8.0,231.0,1.45,2.91,3.6,5.25,5.56,2009.0
Battle Stadium D.O.N,PS2,Fighting,Activision,8.0,6.0,6.0,79.0,3.0,4.1,0.15,6.09,4.47,2006.0
Jump Super Stars,DS,Fighting,Frontier Developments,2.0,1.0,4.0,243.0,3.0,2.06,0.55,5.49,2.67,2005.0
Multimirror,PC,Puzzle,Ubisoft,7.0,1.0,3.0,0.12,3.55,2.22,2.67,1.0,3.89,2016.0
Harry Potter and the Order of the Phoenix,PS3,Adventure,Electronic Arts,6.0,8.0,6.0,9.0,3.0,0.18,1.89,0.04,2.27,2007.0
Harukanaru Toki no Naka de Yumenoukihashi Special,PS2,Adventure,Amazon Game Studios,1.0,5.0,9.0,149.0,3.0,4.97,0.03,5.79,1.5,2009.0
Tokimeki Memorial  Girls Side 1st Love Typing,PC,Adventure,Electronic Arts,7.0,1.0,3.0,290.0,2.82,1.08,2.8,6.47,1.96,2004.0
Pro Yakyuu Famista DS,DS,Sports,Sony Computer Entertainment,10.0,8.0,10.0,246.0,3.0,1.8,0.1,6.31,4.85,2007.0
Operation Flashpoint  Dragon Rising,PC,Shooter,Frontier Developments,2.0,7.6,5.0,221.0,3.0,0.03,4.48,0.03,1.73,2009.0
Tyco RC  Assault with a Battery,PS,Racing,Ubisoft,6.0,7.0,1.0,120.0,3.0,0.06,1.86,0.04,2.96,2000.0
Dracula  The Last Sanctuary,PS,Adventure,Activision,9.0,9.0,5.0,159.0,5.15,1.45,3.4,6.69,1.56,2002.0
Half Life  Blue Shift,PC,Shooter,Sony Computer Entertainment,7.0,6.7,2.0,0.8,7.87,1.22,5.11,2.2,2.4,2001.0
Shower With Your Dad Simulator 2015  Do You Still Shower With Your Dad,PC,Simulation,Omega,2.0,5.0,7.0,0.4,4.15,1.46,3.36,6.57,1.76,2008.0
F1 Challenge 99 02,PC,Racing,Activision,9.0,1.0,9.0,177.0,4.84,1.56,4.88,2.76,2.56,2003.0
Colin McRae Rally 04,PS2,Racing,Omega,9.0,5.0,10.0,20.0,3.0,0.01,0.01,0.71,3.0,2003.0
Bad Boys II,PC,Shooter,Activision,9.0,4.0,4.0,5.0,2.78,3.29,5.67,5.43,3.2,2004.0
Operation Mania,PC,Simulation,Electronic Arts,3.0,7.0,8.0,232.0,6.25,4.99,2.01,1.04,1.51,2008.0
goalunited,PC,Simulation,Sony Computer Entertainment,9.0,4.0,6.0,220.0,7.78,2.38,3.42,2.76,5.06,2006.0
Dead Space 2  Severed,PSN,Shooter,Electronic Arts,9.0,10.0,8.0,87.0,1.57,3.28,1.91,2.7,5.17,2011.0
Brain Boost  Gamma Wave,DS,Puzzle,Frontier Developments,7.0,1.0,3.0,73.0,3.0,0.14,2.98,3.3,3.53,2006.0
Doom Eternal,PS4,Shooter,Omega,6.0,5.0,3.0,255.0,3.45,3.72,1.96,1.7,3.93,2019.0
Aconcagua,PS,Adventure,Amazon Game Studios,10.0,9.0,5.0,279.0,7.54,7.44,5.59,2.18,2.27,2000.0
Unknown Soldier  Mokuba no Houkou,DS,Shooter,Sony Computer Entertainment,2.0,5.0,9.0,221.0,7.82,3.45,3.61,4.15,6.74,2008.0
Bolt,PS3,Adventure,Frontier Developments,6.0,8.0,1.0,75.0,3.0,0.12,1.21,0.05,4.73,2008.0
Sarah  Keeper of the Unicorn,DS,Adventure,Frontier Developments,9.0,8.0,10.0,300.0,3.0,0.01,2.96,2.57,6.47,2009.0
Messiah,PC,Adventure,Ubisoft,3.0,5.0,6.0,97.0,5.01,1.85,2.95,3.5,6.96,2000.0
Need for Speed  Porsche 2000   Moto Racer 2,PS,Racing,Ubisoft,1.0,3.0,8.0,144.0,5.82,4.01,5.39,6.35,2.66,2002.0
Speed Racer  The Videogame,PS2,Racing,Frontier Developments,3.0,8.0,1.0,154.0,3.0,0.1,5.4,0.08,4.75,2008.0
Cross Racing Championship 2005,PC,Racing,Frontier Developments,4.0,2.0,3.0,165.0,4.71,1.67,4.02,3.62,4.51,2005.0
Petz Sports,PC,Simulation,Ubisoft,2.0,7.0,6.0,162.0,3.5,4.33,4.99,3.64,5.02,2008.0
Pro Yakyuu Spirits 4,PS2,Sports,Amazon Game Studios,2.0,4.0,6.0,95.0,3.0,3.02,0.19,1.31,3.21,2007.0
Call of Juarez  Gunslinger,PC,Shooter,Ubisoft,10.0,5.0,2.0,156.0,7.81,6.53,4.61,5.77,3.21,2013.0
Jikkyou Powerful Pro Yakyuu 11,PS2,Sports,Ubisoft,5.0,9.0,5.0,192.0,3.0,3.15,0.42,3.88,4.98,2004.0
My Beauty Salon,DS,Simulation,Activision,9.0,5.0,1.0,142.0,2.62,1.27,2.01,1.55,4.46,2009.0
Moshi Monsters  Moshlings Theme Park,DS,Simulation,Activision,6.0,9.0,7.0,224.0,3.0,0.03,4.9,0.35,6.85,2012.0
Legacy of Kain  Defiance,PS2,Adventure,IBM,4.0,9.0,10.0,221.0,3.0,0.26,5.61,0.2,3.94,2003.0
Tokyo Xtreme Racer 3,PS2,Racing,Electronic Arts,6.0,8.0,4.0,287.0,3.0,0.35,0.21,0.27,2.29,2003.0
20 Seiki Alice,PC,Adventure,IBM,4.0,9.0,7.0,266.0,6.18,3.29,2.18,4.21,0.04,2000.0
Microsoft Train Simulator,PC,Simulation,Omega,10.0,3.0,8.0,281.0,3.0,2.29,3.19,0.04,2.61,2001.0
DOA 2  Dead or Alive 2 Hardcore,PS2,Fighting,Amazon Game Studios,8.0,8.0,8.0,287.0,3.0,1.3,0.11,5.25,5.23,2000.0
Call of Duty  World at War   Map Pack 2,PC,Shooter,Ubisoft,2.0,4.0,1.0,197.0,7.71,4.04,5.37,6.73,3.54,2002.0
Operation Flashpoint  Cold War Crisis,PC,Shooter,Ubisoft,5.0,10.0,1.0,93.0,5.05,2.36,3.93,6.22,2.64,2001.0
Broken Sword Complete,PC,Adventure,Amazon Game Studios,10.0,4.0,2.0,196.0,4.88,2.57,3.82,1.71,5.39,2011.0
Mortal Kombat vs DC Universe,PSN,Fighting,Electronic Arts,7.0,7.7,3.0,290.0,1.9,2.62,4.46,5.07,5.92,2011.0
XGIII  Extreme G Racing,PS2,Racing,Sony Computer Entertainment,2.0,8.0,3.0,192.0,3.0,0.13,1.87,0.1,6.43,2001.0
Crossword DS   Sekai 1 Shuu Cross,DS,Puzzle,Electronic Arts,4.0,1.0,9.0,276.0,7.66,3.54,1.28,5.53,1.26,2007.0
The Enchanted Unicorn,PC,Adventure,Omega,1.0,10.0,1.0,239.0,6.17,6.78,3.6,3.28,4.93,2008.0
Indigo Prophecy,PS2,Adventure,Ubisoft,4.0,7.0,9.0,69.0,3.0,0.07,3.1,0.06,5.56,2005.0
Yuu Yuu Hakusho Forever,PS2,Fighting,Activision,7.0,9.0,4.0,275.0,5.83,4.78,2.53,3.82,2.5,2005.0
Bass Pro Shops  The Strike,PC,Sports,Ubisoft,4.0,8.0,1.0,169.0,1.65,3.76,5.29,4.74,1.35,2009.0
Chulip,PS2,Adventure,Electronic Arts,3.0,7.0,3.0,88.0,7.92,1.54,5.46,5.99,5.48,2007.0
GT R 400,PC,Racing,Activision,9.0,5.0,8.0,239.0,5.53,4.93,2.45,4.82,2.71,2006.0
NHL 2K3,PS2,Sports,Omega,8.0,1.0,6.0,145.0,3.0,0.1,2.78,0.08,5.31,2002.0
Tiger Woods PGA Tour 08,PS2,Sports,Electronic Arts,3.0,3.0,3.0,166.0,3.0,0.19,3.45,0.15,4.05,2007.0
Jikkyou Powerful Pro Yakyuu Premium Ban,PS,Sports,IBM,3.0,5.0,7.0,58.0,2.95,2.86,2.12,5.61,0.01,2003.0
Herdy Gerdy,PS2,Adventure,Frontier Developments,9.0,5.0,2.0,68.0,3.0,0.11,5.05,0.08,4.23,2002.0
Shin Hisui no Shizuku  Hiiro no Kakera 2,PS2,Adventure,Omega,3.0,1.0,10.0,83.0,3.0,3.36,0.01,6.91,3.23,2009.0
J League Winning Eleven 9  Asia Championship,PS2,Sports,Activision,7.0,5.0,10.0,245.0,3.0,1.59,0.11,5.14,5.56,2005.0
Fashion Solitaire,PC,Puzzle,Activision,2.0,5.0,1.0,211.0,6.66,1.42,1.1,1.24,1.17,2008.0
Swamp Buggy Racing,PC,Racing,Ubisoft,7.0,1.9,8.0,253.0,6.78,7.41,1.68,4.91,2.6,2000.0
Mystery Case Files  Ravenhearst,DS,Puzzle,IBM,4.0,2.0,2.0,109.0,5.48,2.12,3.16,4.89,2.64,2007.0
Max Payne,PC,Shooter,IBM,4.0,9.2,2.0,189.0,3.0,3.07,2.7,0.02,5.28,2001.0
Simple 1500 Series Vol. 96  The Yakyuu 2,PS,Sports,Activision,3.0,9.0,4.0,129.0,5.78,1.85,2.55,3.42,2.34,2002.0
Bet on Soldier  Black out Saigon,PC,Shooter,Electronic Arts,1.0,8.0,8.0,22.0,3.36,3.19,3.58,5.27,5.61,2006.0
Tennis Masters Series,PC,Sports,Omega,9.0,4.0,1.0,164.0,3.91,3.39,5.75,5.57,5.31,2001.0
Max Surfing 2nd,PS,Sports,Amazon Game Studios,4.0,5.0,2.0,212.0,1.6,2.58,5.26,6.25,3.55,2000.0
Toshinden Subaru,PS,Fighting,Ubisoft,2.0,6.0,8.0,232.0,1.39,1.14,5.28,4.26,4.89,2000.0
Backyard Baseball 2009,PC,Sports,Sony Computer Entertainment,7.0,2.0,9.0,212.0,3.81,3.17,4.41,4.9,6.8,2008.0
Hiiro no Kakera 2  Hisui no Shizuku,PS2,Adventure,Amazon Game Studios,1.0,8.0,2.0,107.0,3.0,3.37,0.03,3.3,4.06,2007.0
Truck Driver,PS4,Simulation,Frontier Developments,2.0,5.0,4.0,120.0,6.79,7.71,3.36,2.02,3.32,2000.0
